,# year,month,day,cycle,trend,date,value
2988,2019,3,8,411.12,409.43,2019-03-08 12:00:00,411.12
2989,2019,3,9,411.13,409.44,2019-03-09 12:00:00,411.13
2990,2019,3,10,411.14,409.45,2019-03-10 12:00:00,411.14
2991,2019,3,11,411.14,409.46,2019-03-11 12:00:00,411.14
2992,2019,3,12,411.15,409.46,2019-03-12 12:00:00,411.15
2993,2019,3,13,411.16,409.47,2019-03-13 12:00:00,411.16
2994,2019,3,14,411.17,409.48,2019-03-14 12:00:00,411.17
2995,2019,3,15,411.18,409.48,2019-03-15 12:00:00,411.18
2996,2019,3,16,411.19,409.49,2019-03-16 12:00:00,411.19
2997,2019,3,17,411.2,409.5,2019-03-17 12:00:00,411.2
2998,2019,3,18,411.21,409.51,2019-03-18 12:00:00,411.21
2999,2019,3,19,411.22,409.51,2019-03-19 12:00:00,411.22
3000,2019,3,20,411.23,409.52,2019-03-20 12:00:00,411.23
3001,2019,3,21,411.25,409.53,2019-03-21 12:00:00,411.25
3002,2019,3,22,411.26,409.54,2019-03-22 12:00:00,411.26
3003,2019,3,23,411.27,409.54,2019-03-23 12:00:00,411.27
3004,2019,3,24,411.28,409.55,2019-03-24 12:00:00,411.28
3005,2019,3,25,411.3,409.56,2019-03-25 12:00:00,411.3
3006,2019,3,26,411.31,409.57,2019-03-26 12:00:00,411.31
3007,2019,3,27,411.32,409.57,2019-03-27 12:00:00,411.32
3008,2019,3,28,411.34,409.58,2019-03-28 12:00:00,411.34
3009,2019,3,29,411.35,409.59,2019-03-29 12:00:00,411.35
3010,2019,3,30,411.37,409.59,2019-03-30 12:00:00,411.37
3011,2019,3,31,411.38,409.6,2019-03-31 12:00:00,411.38
3012,2019,4,1,411.4,409.61,2019-04-01 12:00:00,411.4
3013,2019,4,2,411.41,409.62,2019-04-02 12:00:00,411.41
3014,2019,4,3,411.43,409.62,2019-04-03 12:00:00,411.43
3015,2019,4,4,411.45,409.63,2019-04-04 12:00:00,411.45
3016,2019,4,5,411.46,409.64,2019-04-05 12:00:00,411.46
3017,2019,4,6,411.48,409.65,2019-04-06 12:00:00,411.48
3018,2019,4,7,411.5,409.65,2019-04-07 12:00:00,411.5
3019,2019,4,8,411.52,409.66,2019-04-08 12:00:00,411.52
3020,2019,4,9,411.54,409.67,2019-04-09 12:00:00,411.54
3021,2019,4,10,411.56,409.68,2019-04-10 12:00:00,411.56
3022,2019,4,11,411.58,409.68,2019-04-11 12:00:00,411.58
3023,2019,4,12,411.6,409.69,2019-04-12 12:00:00,411.6
3024,2019,4,13,411.62,409.7,2019-04-13 12:00:00,411.62
3025,2019,4,14,411.64,409.71,2019-04-14 12:00:00,411.64
3026,2019,4,15,411.66,409.71,2019-04-15 12:00:00,411.66
3027,2019,4,16,411.68,409.72,2019-04-16 12:00:00,411.68
3028,2019,4,17,411.7,409.73,2019-04-17 12:00:00,411.7
3029,2019,4,18,411.72,409.73,2019-04-18 12:00:00,411.72
3030,2019,4,19,411.74,409.74,2019-04-19 12:00:00,411.74
3031,2019,4,20,411.76,409.75,2019-04-20 12:00:00,411.76
3032,2019,4,21,411.78,409.76,2019-04-21 12:00:00,411.78
3033,2019,4,22,411.8,409.76,2019-04-22 12:00:00,411.8
3034,2019,4,23,411.82,409.77,2019-04-23 12:00:00,411.82
3035,2019,4,24,411.84,409.78,2019-04-24 12:00:00,411.84
3036,2019,4,25,411.86,409.79,2019-04-25 12:00:00,411.86
3037,2019,4,26,411.88,409.79,2019-04-26 12:00:00,411.88
3038,2019,4,27,411.89,409.8,2019-04-27 12:00:00,411.89
3039,2019,4,28,411.91,409.81,2019-04-28 12:00:00,411.91
3040,2019,4,29,411.93,409.82,2019-04-29 12:00:00,411.93
3041,2019,4,30,411.95,409.82,2019-04-30 12:00:00,411.95
3042,2019,5,1,411.96,409.83,2019-05-01 12:00:00,411.96
3043,2019,5,2,411.98,409.84,2019-05-02 12:00:00,411.98
3044,2019,5,3,411.99,409.85,2019-05-03 12:00:00,411.99
3045,2019,5,4,412.01,409.85,2019-05-04 12:00:00,412.01
3046,2019,5,5,412.02,409.86,2019-05-05 12:00:00,412.02
3047,2019,5,6,412.03,409.87,2019-05-06 12:00:00,412.03
3048,2019,5,7,412.04,409.88,2019-05-07 12:00:00,412.04
3049,2019,5,8,412.05,409.88,2019-05-08 12:00:00,412.05
3050,2019,5,9,412.06,409.89,2019-05-09 12:00:00,412.06
3051,2019,5,10,412.07,409.9,2019-05-10 12:00:00,412.07
3052,2019,5,11,412.07,409.91,2019-05-11 12:00:00,412.07
3053,2019,5,12,412.08,409.91,2019-05-12 12:00:00,412.08
3054,2019,5,13,412.08,409.92,2019-05-13 12:00:00,412.08
3055,2019,5,14,412.08,409.93,2019-05-14 12:00:00,412.08
3056,2019,5,15,412.08,409.94,2019-05-15 12:00:00,412.08
3057,2019,5,16,412.08,409.94,2019-05-16 12:00:00,412.08
3058,2019,5,17,412.08,409.95,2019-05-17 12:00:00,412.08
3059,2019,5,18,412.07,409.96,2019-05-18 12:00:00,412.07
3060,2019,5,19,412.06,409.97,2019-05-19 12:00:00,412.06
3061,2019,5,20,412.06,409.97,2019-05-20 12:00:00,412.06
3062,2019,5,21,412.04,409.98,2019-05-21 12:00:00,412.04
3063,2019,5,22,412.03,409.99,2019-05-22 12:00:00,412.03
3064,2019,5,23,412.02,410.0,2019-05-23 12:00:00,412.02
3065,2019,5,24,412.0,410.0,2019-05-24 12:00:00,412.0
3066,2019,5,25,411.98,410.01,2019-05-25 12:00:00,411.98
3067,2019,5,26,411.96,410.02,2019-05-26 12:00:00,411.96
3068,2019,5,27,411.94,410.03,2019-05-27 12:00:00,411.94
3069,2019,5,28,411.91,410.03,2019-05-28 12:00:00,411.91
3070,2019,5,29,411.88,410.04,2019-05-29 12:00:00,411.88
3071,2019,5,30,411.85,410.05,2019-05-30 12:00:00,411.85
3072,2019,5,31,411.82,410.06,2019-05-31 12:00:00,411.82
3073,2019,6,1,411.79,410.06,2019-06-01 12:00:00,411.79
3074,2019,6,2,411.75,410.07,2019-06-02 12:00:00,411.75
3075,2019,6,3,411.71,410.08,2019-06-03 12:00:00,411.71
3076,2019,6,4,411.67,410.09,2019-06-04 12:00:00,411.67
3077,2019,6,5,411.63,410.09,2019-06-05 12:00:00,411.63
3078,2019,6,6,411.58,410.1,2019-06-06 12:00:00,411.58
3079,2019,6,7,411.54,410.11,2019-06-07 12:00:00,411.54
3080,2019,6,8,411.49,410.12,2019-06-08 12:00:00,411.49
3081,2019,6,9,411.43,410.12,2019-06-09 12:00:00,411.43
3082,2019,6,10,411.38,410.13,2019-06-10 12:00:00,411.38
3083,2019,6,11,411.32,410.14,2019-06-11 12:00:00,411.32
3084,2019,6,12,411.26,410.15,2019-06-12 12:00:00,411.26
3085,2019,6,13,411.2,410.15,2019-06-13 12:00:00,411.2
3086,2019,6,14,411.14,410.16,2019-06-14 12:00:00,411.14
3087,2019,6,15,411.08,410.17,2019-06-15 12:00:00,411.08
3088,2019,6,16,411.01,410.17,2019-06-16 12:00:00,411.01
3089,2019,6,17,410.94,410.18,2019-06-17 12:00:00,410.94
3090,2019,6,18,410.87,410.19,2019-06-18 12:00:00,410.87
3091,2019,6,19,410.8,410.2,2019-06-19 12:00:00,410.8
3092,2019,6,20,410.73,410.2,2019-06-20 12:00:00,410.73
3093,2019,6,21,410.66,410.21,2019-06-21 12:00:00,410.66
3094,2019,6,22,410.58,410.22,2019-06-22 12:00:00,410.58
3095,2019,6,23,410.5,410.23,2019-06-23 12:00:00,410.5
3096,2019,6,24,410.43,410.23,2019-06-24 12:00:00,410.43
3097,2019,6,25,410.35,410.24,2019-06-25 12:00:00,410.35
3098,2019,6,26,410.27,410.25,2019-06-26 12:00:00,410.27
3099,2019,6,27,410.19,410.26,2019-06-27 12:00:00,410.19
3100,2019,6,28,410.1,410.26,2019-06-28 12:00:00,410.1
3101,2019,6,29,410.02,410.27,2019-06-29 12:00:00,410.02
3102,2019,6,30,409.94,410.28,2019-06-30 12:00:00,409.94
3103,2019,7,1,409.85,410.29,2019-07-01 12:00:00,409.85
3104,2019,7,2,409.77,410.29,2019-07-02 12:00:00,409.77
3105,2019,7,3,409.69,410.3,2019-07-03 12:00:00,409.69
3106,2019,7,4,409.6,410.31,2019-07-04 12:00:00,409.6
3107,2019,7,5,409.52,410.32,2019-07-05 12:00:00,409.52
3108,2019,7,6,409.43,410.32,2019-07-06 12:00:00,409.43
3109,2019,7,7,409.35,410.33,2019-07-07 12:00:00,409.35
3110,2019,7,8,409.26,410.34,2019-07-08 12:00:00,409.26
3111,2019,7,9,409.18,410.35,2019-07-09 12:00:00,409.18
3112,2019,7,10,409.1,410.35,2019-07-10 12:00:00,409.1
3113,2019,7,11,409.02,410.36,2019-07-11 12:00:00,409.02
3114,2019,7,12,408.93,410.37,2019-07-12 12:00:00,408.93
3115,2019,7,13,408.85,410.38,2019-07-13 12:00:00,408.85
3116,2019,7,14,408.77,410.38,2019-07-14 12:00:00,408.77
3117,2019,7,15,408.69,410.39,2019-07-15 12:00:00,408.69
3118,2019,7,16,408.62,410.4,2019-07-16 12:00:00,408.62
3119,2019,7,17,408.54,410.41,2019-07-17 12:00:00,408.54
3120,2019,7,18,408.47,410.41,2019-07-18 12:00:00,408.47
3121,2019,7,19,408.39,410.42,2019-07-19 12:00:00,408.39
3122,2019,7,20,408.32,410.43,2019-07-20 12:00:00,408.32
3123,2019,7,21,408.25,410.44,2019-07-21 12:00:00,408.25
3124,2019,7,22,408.18,410.44,2019-07-22 12:00:00,408.18
3125,2019,7,23,408.12,410.45,2019-07-23 12:00:00,408.12
3126,2019,7,24,408.05,410.46,2019-07-24 12:00:00,408.05
3127,2019,7,25,407.99,410.47,2019-07-25 12:00:00,407.99
3128,2019,7,26,407.93,410.47,2019-07-26 12:00:00,407.93
3129,2019,7,27,407.87,410.48,2019-07-27 12:00:00,407.87
3130,2019,7,28,407.81,410.49,2019-07-28 12:00:00,407.81
3131,2019,7,29,407.76,410.5,2019-07-29 12:00:00,407.76
3132,2019,7,30,407.71,410.5,2019-07-30 12:00:00,407.71
3133,2019,7,31,407.66,410.51,2019-07-31 12:00:00,407.66
3134,2019,8,1,407.61,410.52,2019-08-01 12:00:00,407.61
3135,2019,8,2,407.57,410.53,2019-08-02 12:00:00,407.57
3136,2019,8,3,407.52,410.53,2019-08-03 12:00:00,407.52
3137,2019,8,4,407.48,410.54,2019-08-04 12:00:00,407.48
3138,2019,8,5,407.45,410.55,2019-08-05 12:00:00,407.45
3139,2019,8,6,407.41,410.56,2019-08-06 12:00:00,407.41
3140,2019,8,7,407.38,410.56,2019-08-07 12:00:00,407.38
3141,2019,8,8,407.35,410.57,2019-08-08 12:00:00,407.35
3142,2019,8,9,407.32,410.58,2019-08-09 12:00:00,407.32
3143,2019,8,10,407.29,410.59,2019-08-10 12:00:00,407.29
3144,2019,8,11,407.27,410.59,2019-08-11 12:00:00,407.27
3145,2019,8,12,407.25,410.6,2019-08-12 12:00:00,407.25
3146,2019,8,13,407.23,410.61,2019-08-13 12:00:00,407.23
3147,2019,8,14,407.22,410.62,2019-08-14 12:00:00,407.22
3148,2019,8,15,407.2,410.62,2019-08-15 12:00:00,407.2
3149,2019,8,16,407.19,410.63,2019-08-16 12:00:00,407.19
3150,2019,8,17,407.18,410.64,2019-08-17 12:00:00,407.18
3151,2019,8,18,407.18,410.65,2019-08-18 12:00:00,407.18
3152,2019,8,19,407.17,410.65,2019-08-19 12:00:00,407.17
3153,2019,8,20,407.17,410.66,2019-08-20 12:00:00,407.17
3154,2019,8,21,407.17,410.67,2019-08-21 12:00:00,407.17
3155,2019,8,22,407.18,410.68,2019-08-22 12:00:00,407.18
3156,2019,8,23,407.18,410.68,2019-08-23 12:00:00,407.18
3157,2019,8,24,407.19,410.69,2019-08-24 12:00:00,407.19
3158,2019,8,25,407.2,410.7,2019-08-25 12:00:00,407.2
3159,2019,8,26,407.21,410.71,2019-08-26 12:00:00,407.21
3160,2019,8,27,407.22,410.71,2019-08-27 12:00:00,407.22
3161,2019,8,28,407.23,410.72,2019-08-28 12:00:00,407.23
3162,2019,8,29,407.25,410.73,2019-08-29 12:00:00,407.25
3163,2019,8,30,407.27,410.74,2019-08-30 12:00:00,407.27
3164,2019,8,31,407.29,410.74,2019-08-31 12:00:00,407.29
3165,2019,9,1,407.31,410.75,2019-09-01 12:00:00,407.31
3166,2019,9,2,407.34,410.76,2019-09-02 12:00:00,407.34
3167,2019,9,3,407.36,410.77,2019-09-03 12:00:00,407.36
3168,2019,9,4,407.39,410.77,2019-09-04 12:00:00,407.39
3169,2019,9,5,407.42,410.78,2019-09-05 12:00:00,407.42
3170,2019,9,6,407.45,410.79,2019-09-06 12:00:00,407.45
3171,2019,9,7,407.48,410.8,2019-09-07 12:00:00,407.48
3172,2019,9,8,407.51,410.8,2019-09-08 12:00:00,407.51
3173,2019,9,9,407.54,410.81,2019-09-09 12:00:00,407.54
3174,2019,9,10,407.58,410.82,2019-09-10 12:00:00,407.58
3175,2019,9,11,407.62,410.83,2019-09-11 12:00:00,407.62
3176,2019,9,12,407.65,410.83,2019-09-12 12:00:00,407.65
3177,2019,9,13,407.69,410.84,2019-09-13 12:00:00,407.69
3178,2019,9,14,407.73,410.85,2019-09-14 12:00:00,407.73
3179,2019,9,15,407.77,410.85,2019-09-15 12:00:00,407.77
3180,2019,9,16,407.82,410.86,2019-09-16 12:00:00,407.82
3181,2019,9,17,407.86,410.87,2019-09-17 12:00:00,407.86
3182,2019,9,18,407.9,410.88,2019-09-18 12:00:00,407.9
3183,2019,9,19,407.95,410.88,2019-09-19 12:00:00,407.95
3184,2019,9,20,407.99,410.89,2019-09-20 12:00:00,407.99
3185,2019,9,21,408.04,410.9,2019-09-21 12:00:00,408.04
3186,2019,9,22,408.09,410.91,2019-09-22 12:00:00,408.09
3187,2019,9,23,408.14,410.91,2019-09-23 12:00:00,408.14
3188,2019,9,24,408.19,410.92,2019-09-24 12:00:00,408.19
3189,2019,9,25,408.23,410.93,2019-09-25 12:00:00,408.23
3190,2019,9,26,408.29,410.94,2019-09-26 12:00:00,408.29
3191,2019,9,27,408.34,410.94,2019-09-27 12:00:00,408.34
3192,2019,9,28,408.39,410.95,2019-09-28 12:00:00,408.39
3193,2019,9,29,408.44,410.96,2019-09-29 12:00:00,408.44
3194,2019,9,30,408.49,410.97,2019-09-30 12:00:00,408.49
3195,2019,10,1,408.55,410.97,2019-10-01 12:00:00,408.55
3196,2019,10,2,408.6,410.98,2019-10-02 12:00:00,408.6
3197,2019,10,3,408.65,410.99,2019-10-03 12:00:00,408.65
3198,2019,10,4,408.71,410.99,2019-10-04 12:00:00,408.71
3199,2019,10,5,408.76,411.0,2019-10-05 12:00:00,408.76
3200,2019,10,6,408.82,411.01,2019-10-06 12:00:00,408.82
3201,2019,10,7,408.87,411.02,2019-10-07 12:00:00,408.87
3202,2019,10,8,408.93,411.02,2019-10-08 12:00:00,408.93
3203,2019,10,9,408.99,411.03,2019-10-09 12:00:00,408.99
3204,2019,10,10,409.04,411.04,2019-10-10 12:00:00,409.04
3205,2019,10,11,409.1,411.05,2019-10-11 12:00:00,409.1
3206,2019,10,12,409.15,411.05,2019-10-12 12:00:00,409.15
3207,2019,10,13,409.21,411.06,2019-10-13 12:00:00,409.21
3208,2019,10,14,409.27,411.07,2019-10-14 12:00:00,409.27
3209,2019,10,15,409.33,411.08,2019-10-15 12:00:00,409.33
3210,2019,10,16,409.38,411.08,2019-10-16 12:00:00,409.38
3211,2019,10,17,409.44,411.09,2019-10-17 12:00:00,409.44
3212,2019,10,18,409.5,411.1,2019-10-18 12:00:00,409.5
3213,2019,10,19,409.55,411.1,2019-10-19 12:00:00,409.55
3214,2019,10,20,409.61,411.11,2019-10-20 12:00:00,409.61
3215,2019,10,21,409.67,411.12,2019-10-21 12:00:00,409.67
3216,2019,10,22,409.72,411.13,2019-10-22 12:00:00,409.72
3217,2019,10,23,409.78,411.13,2019-10-23 12:00:00,409.78
3218,2019,10,24,409.83,411.14,2019-10-24 12:00:00,409.83
3219,2019,10,25,409.89,411.15,2019-10-25 12:00:00,409.89
3220,2019,10,26,409.95,411.16,2019-10-26 12:00:00,409.95
3221,2019,10,27,410.0,411.16,2019-10-27 12:00:00,410.0
3222,2019,10,28,410.06,411.17,2019-10-28 12:00:00,410.06
3223,2019,10,29,410.11,411.18,2019-10-29 12:00:00,410.11
3224,2019,10,30,410.16,411.18,2019-10-30 12:00:00,410.16
3225,2019,10,31,410.22,411.19,2019-10-31 12:00:00,410.22
3226,2019,11,1,410.27,411.2,2019-11-01 12:00:00,410.27
3227,2019,11,2,410.32,411.21,2019-11-02 12:00:00,410.32
3228,2019,11,3,410.38,411.21,2019-11-03 12:00:00,410.38
3229,2019,11,4,410.43,411.22,2019-11-04 12:00:00,410.43
3230,2019,11,5,410.48,411.23,2019-11-05 12:00:00,410.48
3231,2019,11,6,410.53,411.23,2019-11-06 12:00:00,410.53
3232,2019,11,7,410.58,411.24,2019-11-07 12:00:00,410.58
3233,2019,11,8,410.63,411.25,2019-11-08 12:00:00,410.63
3234,2019,11,9,410.68,411.26,2019-11-09 12:00:00,410.68
3235,2019,11,10,410.73,411.26,2019-11-10 12:00:00,410.73
3236,2019,11,11,410.78,411.27,2019-11-11 12:00:00,410.78
3237,2019,11,12,410.82,411.28,2019-11-12 12:00:00,410.82
3238,2019,11,13,410.87,411.28,2019-11-13 12:00:00,410.87
3239,2019,11,14,410.92,411.29,2019-11-14 12:00:00,410.92
3240,2019,11,15,410.96,411.3,2019-11-15 12:00:00,410.96
3241,2019,11,16,411.01,411.31,2019-11-16 12:00:00,411.01
3242,2019,11,17,411.05,411.31,2019-11-17 12:00:00,411.05
3243,2019,11,18,411.1,411.32,2019-11-18 12:00:00,411.1
3244,2019,11,19,411.14,411.33,2019-11-19 12:00:00,411.14
3245,2019,11,20,411.18,411.33,2019-11-20 12:00:00,411.18
3246,2019,11,21,411.23,411.34,2019-11-21 12:00:00,411.23
3247,2019,11,22,411.27,411.35,2019-11-22 12:00:00,411.27
3248,2019,11,23,411.31,411.36,2019-11-23 12:00:00,411.31
3249,2019,11,24,411.35,411.36,2019-11-24 12:00:00,411.35
3250,2019,11,25,411.39,411.37,2019-11-25 12:00:00,411.39
3251,2019,11,26,411.43,411.38,2019-11-26 12:00:00,411.43
3252,2019,11,27,411.47,411.38,2019-11-27 12:00:00,411.47
3253,2019,11,28,411.51,411.39,2019-11-28 12:00:00,411.51
3254,2019,11,29,411.55,411.4,2019-11-29 12:00:00,411.55
3255,2019,11,30,411.59,411.41,2019-11-30 12:00:00,411.59
3256,2019,12,1,411.63,411.41,2019-12-01 12:00:00,411.63
3257,2019,12,2,411.67,411.42,2019-12-02 12:00:00,411.67
3258,2019,12,3,411.71,411.43,2019-12-03 12:00:00,411.71
3259,2019,12,4,411.75,411.43,2019-12-04 12:00:00,411.75
3260,2019,12,5,411.78,411.44,2019-12-05 12:00:00,411.78
3261,2019,12,6,411.82,411.45,2019-12-06 12:00:00,411.82
3262,2019,12,7,411.86,411.46,2019-12-07 12:00:00,411.86
3263,2019,12,8,411.9,411.46,2019-12-08 12:00:00,411.9
3264,2019,12,9,411.93,411.47,2019-12-09 12:00:00,411.93
3265,2019,12,10,411.97,411.48,2019-12-10 12:00:00,411.97
3266,2019,12,11,412.01,411.48,2019-12-11 12:00:00,412.01
3267,2019,12,12,412.05,411.49,2019-12-12 12:00:00,412.05
3268,2019,12,13,412.08,411.5,2019-12-13 12:00:00,412.08
3269,2019,12,14,412.12,411.5,2019-12-14 12:00:00,412.12
3270,2019,12,15,412.16,411.51,2019-12-15 12:00:00,412.16
3271,2019,12,16,412.19,411.52,2019-12-16 12:00:00,412.19
3272,2019,12,17,412.23,411.53,2019-12-17 12:00:00,412.23
3273,2019,12,18,412.27,411.53,2019-12-18 12:00:00,412.27
3274,2019,12,19,412.31,411.54,2019-12-19 12:00:00,412.31
3275,2019,12,20,412.34,411.55,2019-12-20 12:00:00,412.34
3276,2019,12,21,412.38,411.55,2019-12-21 12:00:00,412.38
3277,2019,12,22,412.42,411.56,2019-12-22 12:00:00,412.42
3278,2019,12,23,412.45,411.57,2019-12-23 12:00:00,412.45
3279,2019,12,24,412.49,411.57,2019-12-24 12:00:00,412.49
3280,2019,12,25,412.53,411.58,2019-12-25 12:00:00,412.53
3281,2019,12,26,412.56,411.59,2019-12-26 12:00:00,412.56
3282,2019,12,27,412.6,411.59,2019-12-27 12:00:00,412.6
3283,2019,12,28,412.64,411.6,2019-12-28 12:00:00,412.64
3284,2019,12,29,412.67,411.61,2019-12-29 12:00:00,412.67
3285,2019,12,30,412.71,411.62,2019-12-30 12:00:00,412.71
3286,2019,12,31,412.75,411.62,2019-12-31 12:00:00,412.75
3287,2020,1,1,412.78,411.63,2020-01-01 12:00:00,412.78
3288,2020,1,2,412.82,411.64,2020-01-02 12:00:00,412.82
3289,2020,1,3,412.85,411.64,2020-01-03 12:00:00,412.85
3290,2020,1,4,412.89,411.65,2020-01-04 12:00:00,412.89
3291,2020,1,5,412.92,411.66,2020-01-05 12:00:00,412.92
3292,2020,1,6,412.96,411.66,2020-01-06 12:00:00,412.96
3293,2020,1,7,412.99,411.67,2020-01-07 12:00:00,412.99
3294,2020,1,8,413.02,411.68,2020-01-08 12:00:00,413.02
3295,2020,1,9,413.06,411.68,2020-01-09 12:00:00,413.06
3296,2020,1,10,413.09,411.69,2020-01-10 12:00:00,413.09
3297,2020,1,11,413.12,411.7,2020-01-11 12:00:00,413.12
3298,2020,1,12,413.15,411.7,2020-01-12 12:00:00,413.15
3299,2020,1,13,413.18,411.71,2020-01-13 12:00:00,413.18
3300,2020,1,14,413.21,411.72,2020-01-14 12:00:00,413.21
3301,2020,1,15,413.24,411.73,2020-01-15 12:00:00,413.24
3302,2020,1,16,413.27,411.73,2020-01-16 12:00:00,413.27
3303,2020,1,17,413.3,411.74,2020-01-17 12:00:00,413.3
3304,2020,1,18,413.32,411.75,2020-01-18 12:00:00,413.32
3305,2020,1,19,413.35,411.75,2020-01-19 12:00:00,413.35
3306,2020,1,20,413.37,411.76,2020-01-20 12:00:00,413.37
3307,2020,1,21,413.4,411.77,2020-01-21 12:00:00,413.4
3308,2020,1,22,413.42,411.77,2020-01-22 12:00:00,413.42
3309,2020,1,23,413.44,411.78,2020-01-23 12:00:00,413.44
3310,2020,1,24,413.46,411.79,2020-01-24 12:00:00,413.46
3311,2020,1,25,413.49,411.79,2020-01-25 12:00:00,413.49
3312,2020,1,26,413.5,411.8,2020-01-26 12:00:00,413.5
3313,2020,1,27,413.52,411.81,2020-01-27 12:00:00,413.52
3314,2020,1,28,413.54,411.81,2020-01-28 12:00:00,413.54
3315,2020,1,29,413.56,411.82,2020-01-29 12:00:00,413.56
3316,2020,1,30,413.57,411.83,2020-01-30 12:00:00,413.57
3317,2020,1,31,413.59,411.83,2020-01-31 12:00:00,413.59
3318,2020,2,1,413.6,411.84,2020-02-01 12:00:00,413.6
3319,2020,2,2,413.62,411.85,2020-02-02 12:00:00,413.62
3320,2020,2,3,413.63,411.85,2020-02-03 12:00:00,413.63
3321,2020,2,4,413.64,411.86,2020-02-04 12:00:00,413.64
3322,2020,2,5,413.65,411.87,2020-02-05 12:00:00,413.65
3323,2020,2,6,413.66,411.87,2020-02-06 12:00:00,413.66
3324,2020,2,7,413.67,411.88,2020-02-07 12:00:00,413.67
3325,2020,2,8,413.68,411.89,2020-02-08 12:00:00,413.68
3326,2020,2,9,413.68,411.89,2020-02-09 12:00:00,413.68
3327,2020,2,10,413.69,411.9,2020-02-10 12:00:00,413.69
3328,2020,2,11,413.7,411.91,2020-02-11 12:00:00,413.7
3329,2020,2,12,413.7,411.91,2020-02-12 12:00:00,413.7
3330,2020,2,13,413.71,411.92,2020-02-13 12:00:00,413.71
3331,2020,2,14,413.71,411.93,2020-02-14 12:00:00,413.71
3332,2020,2,15,413.72,411.93,2020-02-15 12:00:00,413.72
3333,2020,2,16,413.72,411.94,2020-02-16 12:00:00,413.72
3334,2020,2,17,413.73,411.95,2020-02-17 12:00:00,413.73
3335,2020,2,18,413.73,411.95,2020-02-18 12:00:00,413.73
3336,2020,2,19,413.73,411.96,2020-02-19 12:00:00,413.73
3337,2020,2,20,413.74,411.97,2020-02-20 12:00:00,413.74
3338,2020,2,21,413.74,411.97,2020-02-21 12:00:00,413.74
3339,2020,2,22,413.74,411.98,2020-02-22 12:00:00,413.74
3340,2020,2,23,413.75,411.99,2020-02-23 12:00:00,413.75
3341,2020,2,24,413.75,411.99,2020-02-24 12:00:00,413.75
3342,2020,2,25,413.75,412.0,2020-02-25 12:00:00,413.75
3343,2020,2,26,413.76,412.0,2020-02-26 12:00:00,413.76
3344,2020,2,27,413.76,412.01,2020-02-27 12:00:00,413.76
3345,2020,2,28,413.76,412.02,2020-02-28 12:00:00,413.76
3346,2020,2,29,413.77,412.02,2020-02-29 12:00:00,413.77
3347,2020,3,1,413.77,412.03,2020-03-01 12:00:00,413.77
3348,2020,3,2,413.78,412.04,2020-03-02 12:00:00,413.78
3349,2020,3,3,413.78,412.04,2020-03-03 12:00:00,413.78
3350,2020,3,4,413.79,412.05,2020-03-04 12:00:00,413.79
3351,2020,3,5,413.8,412.06,2020-03-05 12:00:00,413.8
3352,2020,3,6,413.8,412.06,2020-03-06 12:00:00,413.8
3353,2020,3,7,413.81,412.07,2020-03-07 12:00:00,413.81
3354,2020,3,8,413.82,412.08,2020-03-08 12:00:00,413.82
3355,2020,3,9,413.82,412.08,2020-03-09 12:00:00,413.82
3356,2020,3,10,413.83,412.09,2020-03-10 12:00:00,413.83
3357,2020,3,11,413.84,412.1,2020-03-11 12:00:00,413.84
3358,2020,3,12,413.85,412.1,2020-03-12 12:00:00,413.85
3359,2020,3,13,413.86,412.11,2020-03-13 12:00:00,413.86
3360,2020,3,14,413.87,412.12,2020-03-14 12:00:00,413.87
3361,2020,3,15,413.88,412.12,2020-03-15 12:00:00,413.88
3362,2020,3,16,413.89,412.13,2020-03-16 12:00:00,413.89
3363,2020,3,17,413.91,412.13,2020-03-17 12:00:00,413.91
3364,2020,3,18,413.92,412.14,2020-03-18 12:00:00,413.92
3365,2020,3,19,413.93,412.15,2020-03-19 12:00:00,413.93
3366,2020,3,20,413.94,412.15,2020-03-20 12:00:00,413.94
3367,2020,3,21,413.96,412.16,2020-03-21 12:00:00,413.96
3368,2020,3,22,413.97,412.17,2020-03-22 12:00:00,413.97
3369,2020,3,23,413.99,412.17,2020-03-23 12:00:00,413.99
3370,2020,3,24,414.0,412.18,2020-03-24 12:00:00,414.0
3371,2020,3,25,414.02,412.19,2020-03-25 12:00:00,414.02
3372,2020,3,26,414.03,412.19,2020-03-26 12:00:00,414.03
3373,2020,3,27,414.05,412.2,2020-03-27 12:00:00,414.05
3374,2020,3,28,414.07,412.2,2020-03-28 12:00:00,414.07
3375,2020,3,29,414.08,412.21,2020-03-29 12:00:00,414.08
3376,2020,3,30,414.1,412.22,2020-03-30 12:00:00,414.1
3377,2020,3,31,414.11,412.22,2020-03-31 12:00:00,414.11
3378,2020,4,1,414.13,412.23,2020-04-01 12:00:00,414.13
3379,2020,4,2,414.15,412.24,2020-04-02 12:00:00,414.15
3380,2020,4,3,414.16,412.24,2020-04-03 12:00:00,414.16
3381,2020,4,4,414.18,412.25,2020-04-04 12:00:00,414.18
3382,2020,4,5,414.2,412.26,2020-04-05 12:00:00,414.2
3383,2020,4,6,414.21,412.26,2020-04-06 12:00:00,414.21
3384,2020,4,7,414.23,412.27,2020-04-07 12:00:00,414.23
3385,2020,4,8,414.25,412.27,2020-04-08 12:00:00,414.25
3386,2020,4,9,414.26,412.28,2020-04-09 12:00:00,414.26
